datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
5/4/2001,39.1,25.2,31.5,42.6,25.2,32.2,15.6,39.6,1.812,100,12.5,rain,,,,20.5,115.1,1001.3,3.1,3.3,,,,,2001-05-04T05:38:04,2001-05-04T18:58:08,0.44,Rain,Clear conditions throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
5/5/2001,42.1,26.4,33.9,47.1,26.4,35.7,17.9,40.5,0,0,0,,,,,18.4,100.4,1001.3,0,3.2,,,,,2001-05-05T05:37:16,2001-05-05T18:58:45,0.47,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/6/2001,43.1,28.3,35.4,45.5,29.8,36.9,17.5,36,0,0,0,,,,,33.5,106.8,999.3,19.8,3.1,,,,,2001-05-06T05:36:30,2001-05-06T18:59:21,0.49,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/7/2001,40.1,29.3,34.5,45,30.1,36.9,19.2,41.7,0,0,0,,,,,27.7,107.4,999.7,44,3.3,,,,,2001-05-07T05:35:45,2001-05-07T18:59:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
5/8/2001,42.1,27.1,35.1,44.3,27.9,36.1,16.9,35.9,0,0,0,,,,,25.9,26.4,999.3,26.7,7.7,,,,,2001-05-08T05:35:02,2001-05-08T19:00:34,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
5/9/2001,43.1,29.1,36.3,43.3,28.4,36.1,14.2,27.9,0,0,0,,,,,22.3,284,997.6,3.3,8,,,,,2001-05-09T05:34:19,2001-05-09T19:01:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/10/2001,45.1,33.9,38.8,45.1,32.8,38.7,14,23.7,0,0,0,,,,,37.1,286.2,995.7,0.2,9.5,,,,,2001-05-10T05:33:37,2001-05-10T19:01:47,0.55,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/11/2001,46.1,33.1,38.4,46.1,31.4,38.6,14.4,25.1,0,0,0,,,,,27.7,302.5,997.3,0,9.9,,,,,2001-05-11T05:32:57,2001-05-11T19:02:23,0.58,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/12/2001,44.1,29.4,35.7,47.2,29.8,37.3,17.9,36.6,0,0,0,,,,,27.7,108,999.9,0,11,,,,,2001-05-12T05:32:17,2001-05-12T19:02:59,0.62,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/13/2001,44.1,30,36.4,44.1,30.7,37.1,16.4,32.6,0,0,0,,,,,25.9,96.2,998.8,0,7.9,,,,,2001-05-13T05:31:39,2001-05-13T19:03:36,0.67,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/14/2001,43.1,30.9,37.1,44.7,32,37.8,16.3,30.8,0,0,0,,,,,24.1,130.5,999.9,11.6,10.2,,,,,2001-05-14T05:31:02,2001-05-14T19:04:12,0.71,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/15/2001,43.1,22.9,33.8,43.3,22.9,34.2,16,37.5,1.19,100,8.33,rain,,,,25.9,141.3,1001.4,28.3,10.2,,,,,2001-05-15T05:30:27,2001-05-15T19:04:48,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"4,218,209,999,942,180,000,000"
5/16/2001,34.1,24.1,29.4,34.8,24.1,29.1,14.1,41.1,1.553,100,8.33,rain,,,,25.9,146.6,1003.9,56.3,19.8,,,,,2001-05-16T05:29:52,2001-05-16T19:05:24,0.81,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
5/17/2001,29.1,21.1,25.5,30,21.1,25.6,16.3,58.3,35.019,100,20.83,rain,,,,18.4,127.3,1004.7,69.3,10.1,,,,,2001-05-17T05:29:19,2001-05-17T19:06:00,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
5/18/2001,32.1,23.7,27,32,23.7,27.3,17,55.4,29.998,100,33.33,rain,,,,13,103,1003.7,52.3,10,,,,,2001-05-18T05:28:47,2001-05-18T19:06:35,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
5/19/2001,35.1,23.8,29.4,44,23.8,32.5,21.2,63.3,1.812,100,12.5,rain,,,,22.3,226.6,1002.3,50.6,9.2,,,,,2001-05-19T05:28:17,2001-05-19T19:07:11,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
5/20/2001,34.1,21.9,28.4,35.9,21.9,31.2,22.9,74.3,4.589,100,20.83,rain,,,,20.5,86.6,1002.2,60.2,7.6,,,,,2001-05-20T05:27:47,2001-05-20T19:07:46,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
5/21/2001,33.1,25,28.7,34.9,25,30.2,20.5,63.2,2.726,100,12.5,rain,,,,19.6,247.5,1001.6,44.1,7.7,,,,,2001-05-21T05:27:19,2001-05-21T19:08:21,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
5/22/2001,37.1,23.2,30.1,38.7,23.2,31.7,20.5,59.6,0,0,0,,,,,16.6,276.7,1001.6,21.8,13.2,,,,,2001-05-22T05:26:53,2001-05-22T19:08:56,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
5/23/2001,39.1,26.1,32.6,42.4,26.1,35.3,20.9,52.9,0,0,0,,,,,25.9,289.2,999.8,5.5,8.6,,,,,2001-05-23T05:26:27,2001-05-23T19:09:30,0,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/24/2001,43.1,30.1,36.2,44.5,33.4,39.2,19.5,41.4,0,0,0,,,,,24.1,290.8,995.3,2.5,10,,,,,2001-05-24T05:26:03,2001-05-24T19:10:05,0.01,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/25/2001,43.1,30.3,37.7,44.5,31.7,38.7,16.8,30.9,0,0,0,,,,,40.7,279.1,993.3,4.4,7.2,,,,,2001-05-25T05:25:40,2001-05-25T19:10:38,0.04,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
5/26/2001,42.1,32.8,36.2,44,31.8,37.2,16.9,32.7,0.358,100,16.67,rain,,,,30.1,262.9,995.7,36.5,7.8,,,,,2001-05-26T05:25:19,2001-05-26T19:11:12,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"4,218,209,999,942,180,000,000"
5/27/2001,35.6,26.1,31.7,37.8,26.1,32.3,17.1,42.9,3.086,100,8.33,rain,,,,27.7,223.7,1000.3,66.9,12.4,,,,,2001-05-27T05:24:59,2001-05-27T19:11:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"4,218,209,999,942,180,000,000"
5/28/2001,34.1,23.1,29.7,36.7,23.1,30.9,18.7,52.9,3.328,100,25,rain,,,,18.4,226.9,1000.1,74.4,8.8,,,,,2001-05-28T05:24:40,2001-05-28T19:12:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
5/29/2001,37.1,22.1,29.9,41.5,22.1,31.2,17.9,50.4,1.294,100,8.33,rain,,,,46.4,270.4,1000.1,69.1,10.3,,,,,2001-05-29T05:24:23,2001-05-29T19:12:50,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
5/30/2001,35.1,23.5,29.9,37.6,23.5,31.1,18.3,51.7,11.213,100,4.17,rain,,,,24.1,244.2,999.2,36,7.9,,,,,2001-05-30T05:24:07,2001-05-30T19:13:21,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"4,218,209,999,942,180,000,000"
5/31/2001,37.1,25.1,30.4,44.5,25.1,31.9,18.3,49.6,3.892,100,12.5,rain,,,,22.3,255.6,997.7,56.5,12,,,,,2001-05-31T05:23:53,2001-05-31T19:13:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
6/1/2001,39.1,25.1,32.7,46.4,25.1,36.3,21,51.9,0,0,0,,,,,25.9,173.5,997.6,47.7,12,,,,,2001-06-01T05:23:39,2001-06-01T19:14:23,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/2/2001,39.1,30,34.5,45,31.9,37.5,20.1,43.8,0,0,0,,,,,14.8,191,999.2,45.8,8.6,,,,,2001-06-02T05:23:27,2001-06-02T19:14:53,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/3/2001,39.1,28.9,33.3,41.9,31.3,35.5,19.4,46.1,0,0,0,,,,,18.4,88.8,1000.1,33.7,8.5,,,,,2001-06-03T05:23:17,2001-06-03T19:15:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/4/2001,33.1,23.4,27.6,38.7,23.4,28.3,17.8,57.4,38.1,100,4.17,rain,,,,22.3,114.2,1000,39,8.9,,,,,2001-06-04T05:23:08,2001-06-04T19:15:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"4,218,209,999,942,180,000,000"
6/5/2001,32.2,22.4,27.6,37.9,22.4,28.9,18.8,60.8,105.143,100,8.33,rain,,,,18.4,86.4,1000.2,54.8,8.9,,,,,2001-06-05T05:23:00,2001-06-05T19:16:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/6/2001,35.1,26,30.5,39.9,26,31.9,19.2,53.3,0,0,0,,,,,22.3,269,997.9,35.3,10,,,,,2001-06-06T05:22:53,2001-06-06T19:16:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/7/2001,32.4,23.1,27.6,34.7,23.1,28.7,18.5,58.6,1.479,100,20.83,rain,,,,27.7,56.6,998.9,61.6,11.3,,,,,2001-06-07T05:22:48,2001-06-07T19:17:14,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
6/8/2001,36.1,24.4,30.4,41.6,24.4,32.7,21.5,61.2,1.293,100,12.5,rain,,,,14.8,43.8,997.7,13.2,10.4,,,,,2001-06-08T05:22:44,2001-06-08T19:17:40,0.53,Rain,Clear conditions throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/9/2001,34.9,27.2,30.5,41.4,29.7,33.1,21.2,58.8,2.416,100,16.67,rain,,,,15.3,81.1,997.3,40.7,12.8,,,,,2001-06-09T05:22:42,2001-06-09T19:18:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
6/10/2001,39.1,26,32.7,45.9,26,36.7,22.3,56.3,1.812,100,12.5,rain,,,,20.5,96,997,30.8,7.1,,,,,2001-06-10T05:22:41,2001-06-10T19:18:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/11/2001,37.1,28.6,32.8,46.1,32.1,37.1,22.4,55.3,0,0,0,,,,,22.3,112.1,997,19.4,8.8,,,,,2001-06-11T05:22:41,2001-06-11T19:18:52,0.63,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
6/12/2001,39.1,29.2,33.8,46.3,35.2,40,23.8,57.3,0,0,0,,,,,18.4,109.5,997.3,21.6,9,,,,,2001-06-12T05:22:42,2001-06-12T19:19:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/13/2001,39.1,30.7,34.7,49,35.6,41.2,23.8,54.1,0,0,0,,,,,18.4,119.5,997.7,33.5,10.9,,,,,2001-06-13T05:22:45,2001-06-13T19:19:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/14/2001,33.1,25.1,30,40,25.1,34.7,23.7,69.6,1.38,100,12.5,rain,,,,27.5,47.6,998.6,63.8,11.9,,,,,2001-06-14T05:22:49,2001-06-14T19:19:57,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/15/2001,36.1,27.2,31.8,45.5,29.9,36.5,23,60.8,0.259,100,4.17,rain,,,,14.8,89.7,996.4,57.6,8.2,,,,,2001-06-15T05:22:54,2001-06-15T19:20:17,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"4,218,209,999,942,180,000,000"
6/16/2001,31.1,24.1,28.6,37.1,24.1,32.5,23.8,76.2,0.259,100,4.17,rain,,,,22.3,49.1,995.6,61.2,10.6,,,,,2001-06-16T05:23:00,2001-06-16T19:20:36,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"4,218,209,999,942,180,000,000"
6/17/2001,32.1,26.4,29.1,38.8,26.4,33.8,24.7,77.8,2.589,100,12.5,rain,,,,18.4,42.5,995.7,72.8,11.9,,,,,2001-06-17T05:23:08,2001-06-17T19:20:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
6/18/2001,35.1,26.3,31,43.9,26.3,36.4,24.3,68.7,2.589,100,12.5,rain,,,,14.8,317.2,997.3,45.6,11.1,,,,,2001-06-18T05:23:16,2001-06-18T19:21:10,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/19/2001,36.1,27.1,32,42.5,29.3,36.8,23.2,61.5,0,0,0,,,,,22.3,312.1,997,24.8,10.5,,,,,2001-06-19T05:23:26,2001-06-19T19:21:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/20/2001,36.1,28.1,32.8,47.1,30.8,40,24.6,62.4,0,0,0,,,,,20.5,258.8,995.1,49.6,11.6,,,,,2001-06-20T05:23:37,2001-06-20T19:21:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/21/2001,36.3,29.1,32.9,46.8,32.9,39.7,24.5,61.8,0,0,0,,,,,18.4,271.4,995.1,49.1,13.4,,,,,2001-06-21T05:23:49,2001-06-21T19:21:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/22/2001,37.1,28.7,32,47.5,32.6,37.7,23.6,61.7,0,0,0,,,,,35.3,121.7,995.6,41.8,7.2,,,,,2001-06-22T05:24:03,2001-06-22T19:22:05,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/23/2001,34,25.1,29.4,41.6,25.1,33.3,23.8,72.7,2.588,100,8.33,rain,,,,18.4,96.9,996.8,73.6,10.2,,,,,2001-06-23T05:24:17,2001-06-23T19:22:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"4,218,209,999,942,180,000,000"
6/24/2001,31.4,26.1,28,38.4,26.1,31.2,23.8,78.1,7.687,100,29.17,rain,,,,14.8,48.2,997.8,84.2,10.4,,,,,2001-06-24T05:24:32,2001-06-24T19:22:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
6/25/2001,33.1,26.1,29,41.8,26.1,34.1,25.2,81.2,42.661,100,33.33,rain,,,,14.8,337.6,997.8,82.1,6.8,,,,,2001-06-25T05:24:49,2001-06-25T19:22:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
6/26/2001,32.1,26.1,29.4,43.3,26.1,34.8,24.9,77.1,37.213,100,12.5,rain,,,,22.3,77.8,997.1,71.1,8.7,,,,,2001-06-26T05:25:06,2001-06-26T19:22:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
6/27/2001,34.1,27.1,29.3,43,31.4,34.7,24.9,77.9,0.5,100,4.17,rain,,,,13,77.2,997.3,67.9,9.5,,,,,2001-06-27T05:25:24,2001-06-27T19:22:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"4,218,209,999,942,180,000,000"
6/28/2001,37.1,26.7,31.6,46.3,30.4,38.1,25,69.5,0,0,0,,,,,11.2,88.5,996.8,45,8.6,,,,,2001-06-28T05:25:43,2001-06-28T19:22:53,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
6/29/2001,36.1,28.4,32,45.4,34.7,39.3,25.2,68.1,2.416,100,16.67,rain,,,,18.4,193.8,997.4,55.3,8.1,,,,,2001-06-29T05:26:04,2001-06-29T19:22:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
6/30/2001,34.1,27.1,29.3,42.7,30.2,34.2,24.6,76.8,3.892,100,12.5,rain,,,,18.4,279.6,999.7,82.7,9.3,,,,,2001-06-30T05:26:25,2001-06-30T19:22:59,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/1/2001,36.1,27,30.8,44.1,30.2,36.8,24.8,71.4,0,0,0,,,,,18.4,347.5,1000.3,68.2,11.2,,,,,2001-07-01T05:26:47,2001-07-01T19:23:00,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/2/2001,35.4,28.1,32.1,48.9,32.8,40.7,26,70.8,0,0,0,,,,,13,280.5,997.5,65.1,6.4,,,,,2001-07-02T05:27:09,2001-07-02T19:22:59,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/3/2001,35.1,28.9,31.6,42.5,33.7,37.7,24.3,66.3,1.812,100,12.5,rain,,,,18.4,117.1,996.2,66.4,10.8,,,,,2001-07-03T05:27:33,2001-07-03T19:22:57,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/4/2001,34.1,27.9,31.1,42.3,31.4,36.7,24.2,67.3,1.908,100,12.5,rain,,,,18.4,116.6,996.2,60.8,8.9,,,,,2001-07-04T05:27:57,2001-07-04T19:22:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
7/5/2001,38.1,29.2,33.5,46.5,36,40.5,24.6,61.3,0,0,0,,,,,11.2,178.8,996.1,51.2,11.6,,,,,2001-07-05T05:28:22,2001-07-05T19:22:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/6/2001,39.1,29.9,34.4,47.9,36.3,41.9,24.8,58.7,0,0,0,,,,,16.6,283.9,996,53.1,9.3,,,,,2001-07-06T05:28:48,2001-07-06T19:22:44,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/7/2001,37.1,26.1,31.4,44.7,26.1,37.6,25,70.2,1.725,100,4.17,rain,,,,37.1,341.4,997.4,73.1,13.3,,,,,2001-07-07T05:29:14,2001-07-07T19:22:37,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"4,218,209,999,942,180,000,000"
7/8/2001,36.1,26.1,31.2,45.8,26.1,37.1,25.2,72.1,0,0,0,,,,,14.8,356.7,997.2,60.2,8.6,,,,,2001-07-08T05:29:41,2001-07-08T19:22:28,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/9/2001,38.1,29.1,32.8,47,35.8,40.2,25.1,65.7,7.764,100,12.5,rain,,,,14.8,102.5,996.6,57.8,11.5,,,,,2001-07-09T05:30:09,2001-07-09T19:22:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/10/2001,38.1,29.2,33.7,47.2,36.9,41.1,24.7,60.9,7.764,100,12.5,rain,,,,18.4,104.9,997.5,50.5,9,,,,,2001-07-10T05:30:37,2001-07-10T19:22:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
7/11/2001,35.4,29.2,32,44.8,33.4,38,24.2,63.8,0,0,0,,,,,27.7,103.2,997.1,53.5,10.6,,,,,2001-07-11T05:31:05,2001-07-11T19:21:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
7/12/2001,36.1,27.9,31.1,45.3,32.1,37.3,24.6,69.1,1.812,100,12.5,rain,,,,27.7,109.4,998.1,70,7,,,,,2001-07-12T05:31:35,2001-07-12T19:21:39,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/13/2001,33.1,28.1,30.3,41.5,32.8,36.7,25.2,74.9,7.851,100,25,rain,,,,18.4,255,999,79.1,9.8,,,,,2001-07-13T05:32:04,2001-07-13T19:21:24,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/14/2001,31.1,26.1,28,39.3,26.1,32.3,25.1,84.9,66.639,100,20.83,rain,,,,22.3,264.2,999.2,91.3,10.2,,,,,2001-07-14T05:32:34,2001-07-14T19:21:07,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/15/2001,33.1,25.7,29.3,40.6,25.7,33.8,24.6,76.8,56.928,100,4.17,rain,,,,22.3,251.6,997.5,86.5,7.7,,,,,2001-07-15T05:33:05,2001-07-15T19:20:48,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"4,218,209,999,942,180,000,000"
7/16/2001,32.3,27.4,29.7,38.9,31.1,34.4,23.9,71.2,1.812,100,12.5,rain,,,,18.4,238.3,997.5,75,10.4,,,,,2001-07-16T05:33:36,2001-07-16T19:20:29,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/17/2001,35.1,27.1,30.4,43.4,30.2,35.6,24.3,71.4,3.116,100,20.83,rain,,,,13,267,999,70.4,8.3,,,,,2001-07-17T05:34:07,2001-07-17T19:20:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/18/2001,34.1,27.7,30.5,42.9,32.1,37.1,25.3,74.2,1.812,100,12.5,rain,,,,14.8,246.6,998,60.9,10.5,,,,,2001-07-18T05:34:39,2001-07-18T19:19:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"421,820,999,994,217,000,000,000,000,000,000"
7/19/2001,34.1,28.7,30.7,43.7,34.7,38.1,25.8,75.9,3.45,100,8.33,rain,,,,18.4,127.3,997.4,61.8,14.7,,,,,2001-07-19T05:35:11,2001-07-19T19:19:21,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/20/2001,34.1,28.7,30.8,45.1,35.4,39.1,26.4,77.6,7.33,100,33.33,rain,,,,22.3,170.7,997.4,67.1,7.5,,,,,2001-07-20T05:35:43,2001-07-20T19:18:56,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/21/2001,31.1,27.7,29.2,39.2,32.1,35.4,25.6,81.2,20.32,100,29.17,rain,,,,14.8,210.1,997.9,83.1,10.7,,,,,2001-07-21T05:36:16,2001-07-21T19:18:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/22/2001,32.1,26.9,29.1,42.5,30.2,35.5,26,83.9,7.677,100,4.17,rain,,,,13,56.4,999.5,91,7.9,,,,,2001-07-22T05:36:48,2001-07-22T19:18:01,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"4,218,209,999,942,180,000,000"
7/23/2001,35.1,27.1,31,46.1,31.5,38.4,26,75.9,1.908,100,12.5,rain,,,,16.6,94,999.6,62.1,9,,,,,2001-07-23T05:37:21,2001-07-23T19:17:32,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/24/2001,34.1,29.1,31.3,43.1,36.8,39.6,26.3,75.4,2.416,100,16.67,rain,,,,16.6,54,998.6,57.5,12,,,,,2001-07-24T05:37:54,2001-07-24T19:17:01,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
7/25/2001,35.3,28.1,30.4,47.4,33.7,38.5,26.5,80.6,7.125,100,16.67,rain,,,,18.4,117,998.9,72.2,13.3,,,,,2001-07-25T05:38:28,2001-07-25T19:16:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
7/26/2001,34.1,27.1,28.9,45.5,30.2,35,25.8,84,56.499,100,33.33,rain,,,,18.4,331,1000.3,88.8,9.1,,,,,2001-07-26T05:39:01,2001-07-26T19:15:56,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/27/2001,33.6,26.9,29.1,43.2,30.7,35.2,25.8,83.1,38.136,100,25,rain,,,,20.5,296.8,999.1,76,9.2,,,,,2001-07-27T05:39:35,2001-07-27T19:15:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/28/2001,32.9,26.7,29.5,43,26.7,35.5,25.5,79.8,4.33,100,20.83,rain,,,,18.4,271,997.8,71.4,7.8,,,,,2001-07-28T05:40:08,2001-07-28T19:14:45,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"421,820,999,994,217,000,000,000,000,000,000"
7/29/2001,34.1,28.1,30.6,42.8,31.4,36.5,24.5,70.2,2.961,100,29.17,rain,,,,24.1,268.2,998.5,65.2,10.9,,,,,2001-07-29T05:40:42,2001-07-29T19:14:08,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
7/30/2001,34.1,28.1,30.4,41.4,30.8,35,23.4,66.5,0.258,100,12.5,rain,,,,22.3,265.9,1000,59.5,6.7,,,,,2001-07-30T05:41:16,2001-07-30T19:13:29,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
